,sid,tangram nr,step,small triangle,middle triangle,big triangle,square,parallelogram
175,92836,3,16,"{(1.0, 45.0), (3.0, 315.0)}","{(12.0, 225.0)}","{(18.0, 225.0), (11.0, 135.0)}","{(2.0, 0.0)}","{(17.0, 0.0)}"
176,92836,4,1,set(),set(),set(),"{(23.0, 0.0)}",set()
177,92836,4,2,"{(23.0, 0.0)}",set(),set(),"{(23.0, 0.0)}",set()
178,92836,4,3,"{(23.0, 0.0)}",set(),set(),"{(23.0, 0.0)}","{(11.0, 90.0)}"
179,92836,4,4,"{(23.0, 0.0)}",set(),"{(12.0, 135.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
180,92836,4,5,"{(23.0, 0.0)}",set(),"{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
181,92836,4,6,"{(23.0, 0.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
182,92836,4,7,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
183,92836,4,8,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
184,92836,4,9,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
185,92836,4,10,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
186,92836,4,11,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
187,92836,4,12,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
188,92836,4,13,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
189,92836,4,14,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
190,92836,4,15,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
191,92836,4,16,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
192,93250,1,1,set(),set(),"{(17.0, 0.0)}",set(),set()
193,93250,1,2,set(),set(),"{(17.0, 0.0), (7.0, 315.0)}",set(),set()
194,93250,1,3,"{(5.0, 0.0)}",set(),"{(17.0, 0.0), (7.0, 315.0)}",set(),set()
195,93250,1,4,"{(5.0, 0.0)}",set(),"{(17.0, 0.0), (7.0, 315.0)}",set(),"{(9.0, 45.0)}"
196,93250,1,5,"{(5.0, 0.0)}",set(),"{(17.0, 0.0), (7.0, 315.0)}","{(14.0, 45.0)}","{(9.0, 45.0)}"
197,93250,1,6,"{(5.0, 0.0)}",set(),"{(17.0, 0.0), (2.0, 0.0)}","{(14.0, 45.0)}","{(9.0, 45.0)}"
198,93250,1,7,"{(5.0, 0.0)}",set(),"{(17.0, 0.0), (2.0, 0.0)}","{(14.0, 45.0)}","{(4.0, 45.0)}"
199,93250,1,8,"{(5.0, 0.0)}",set(),"{(17.0, 0.0), (2.0, 0.0)}","{(22.0, 45.0)}","{(4.0, 45.0)}"
200,93250,1,9,"{(17.0, 0.0), (5.0, 0.0)}",set(),"{(17.0, 0.0), (2.0, 0.0)}","{(22.0, 45.0)}","{(4.0, 45.0)}"
201,93250,1,10,"{(17.0, 0.0), (5.0, 0.0)}",set(),"{(17.0, 0.0), (7.0, 45.0)}","{(22.0, 45.0)}","{(4.0, 45.0)}"
202,93250,1,11,"{(17.0, 0.0), (5.0, 0.0)}","{(8.0, 180.0)}","{(17.0, 0.0), (7.0, 45.0)}","{(22.0, 45.0)}","{(4.0, 45.0)}"
203,93250,1,12,"{(17.0, 0.0), (5.0, 0.0)}","{(8.0, 180.0)}","{(17.0, 0.0), (7.0, 45.0)}","{(22.0, 45.0)}","{(1.0, 135.0)}"
204,93250,1,13,"{(17.0, 0.0), (11.0, 45.0)}","{(8.0, 180.0)}","{(17.0, 0.0), (7.0, 45.0)}","{(22.0, 45.0)}","{(1.0, 135.0)}"
205,93250,1,14,"{(17.0, 0.0), (11.0, 45.0)}","{(8.0, 180.0)}","{(17.0, 0.0), (7.0, 45.0)}","{(22.0, 45.0)}","{(6.0, 135.0)}"
206,93250,1,15,"{(17.0, 0.0), (11.0, 45.0)}","{(8.0, 180.0)}","{(17.0, 0.0), (8.0, 225.0)}","{(22.0, 45.0)}","{(6.0, 135.0)}"
207,93250,1,16,"{(17.0, 0.0), (12.0, 45.0)}","{(8.0, 180.0)}","{(17.0, 0.0), (8.0, 225.0)}","{(22.0, 45.0)}","{(6.0, 135.0)}"
208,93250,2,1,set(),set(),"{(13.0, 0.0)}",set(),set()
209,93250,2,2,set(),set(),"{(13.0, 0.0)}","{(22.0, 0.0)}",set()
210,93250,2,3,set(),set(),"{(13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 90.0)}"
211,93250,2,4,set(),set(),"{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 90.0)}"
212,93250,2,5,set(),"{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 90.0)}"
213,93250,2,6,"{(9.0, 270.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 90.0)}"
214,93250,2,7,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 90.0)}"
215,93250,2,8,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 90.0)}"
216,93250,2,9,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 90.0)}"
217,93250,2,10,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 90.0)}"
218,93250,2,11,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 90.0)}"
219,93250,2,12,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 90.0)}"
220,93250,2,13,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 90.0)}"
221,93250,2,14,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 90.0)}"
222,93250,2,15,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 90.0)}"
223,93250,2,16,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 90.0)}"
224,93250,3,1,set(),set(),set(),set(),"{(2.0, 45.0)}"
225,93250,3,2,set(),"{(6.0, 180.0)}",set(),set(),"{(2.0, 45.0)}"
226,93250,3,3,set(),"{(6.0, 180.0)}","{(11.0, 135.0)}",set(),"{(2.0, 45.0)}"
227,93250,3,4,set(),"{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}",set(),"{(2.0, 45.0)}"
228,93250,3,5,set(),"{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
229,93250,3,6,"{(22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
230,93250,3,7,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
231,93250,3,8,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
232,93250,3,9,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
233,93250,3,10,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
234,93250,3,11,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
235,93250,3,12,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
236,93250,3,13,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
237,93250,3,14,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
238,93250,3,15,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
239,93250,3,16,"{(12.0, 90.0), (22.0, 90.0)}","{(6.0, 180.0)}","{(8.0, 0.0), (11.0, 135.0)}","{(17.0, 45.0)}","{(2.0, 45.0)}"
240,93250,4,1,"{(23.0, 0.0)}",set(),set(),set(),set()
241,93250,4,2,"{(23.0, 0.0)}",set(),set(),set(),"{(11.0, 90.0)}"
242,93250,4,3,"{(23.0, 0.0), (2.0, 135.0)}",set(),set(),set(),"{(11.0, 90.0)}"
243,93250,4,4,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(12.0, 135.0)}",set(),"{(11.0, 90.0)}"
244,93250,4,5,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(12.0, 135.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
245,93250,4,6,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
246,93250,4,7,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
247,93250,4,8,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
248,93250,4,9,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
249,93250,4,10,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
250,93250,4,11,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
251,93250,4,12,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
252,93250,4,13,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
253,93250,4,14,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
254,93250,4,15,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
255,93250,4,16,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(12.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
256,100006,1,1,set(),"{(14.0, 45.0)}",set(),set(),set()
257,100006,1,2,set(),"{(14.0, 45.0)}","{(17.0, 0.0)}",set(),set()
258,100006,1,3,set(),"{(6.0, 180.0)}","{(17.0, 0.0)}",set(),set()
259,100006,1,4,set(),"{(6.0, 180.0)}","{(17.0, 0.0)}","{(11.0, 0.0)}",set()
260,100006,1,5,"{(11.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 0.0)}","{(11.0, 0.0)}",set()
261,100006,1,6,"{(11.0, 315.0), (11.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 0.0)}","{(11.0, 0.0)}",set()
262,100006,1,7,"{(11.0, 315.0), (11.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 0.0)}","{(12.0, 0.0)}",set()
263,100006,1,8,"{(11.0, 315.0), (11.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}","{(12.0, 0.0)}",set()
264,100006,1,9,"{(11.0, 315.0), (11.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}","{(12.0, 0.0)}","{(9.0, 0.0)}"
265,100006,1,10,"{(11.0, 315.0), (11.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}","{(3.0, 0.0)}","{(9.0, 0.0)}"
266,100006,1,11,"{(4.0, 315.0), (11.0, 135.0)}","{(6.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}","{(3.0, 0.0)}","{(9.0, 0.0)}"
267,100006,1,12,"{(4.0, 315.0), (11.0, 315.0)}","{(6.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}","{(3.0, 0.0)}","{(9.0, 0.0)}"
268,100006,1,13,"{(4.0, 315.0), (11.0, 315.0)}","{(6.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}","{(3.0, 0.0)}","{(12.0, 45.0)}"
269,100006,1,14,"{(4.0, 315.0), (11.0, 315.0)}","{(6.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}","{(3.0, 0.0)}","{(12.0, 45.0)}"
270,100006,1,15,"{(4.0, 315.0), (11.0, 315.0)}","{(6.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}","{(3.0, 0.0)}","{(12.0, 45.0)}"
271,100006,1,16,"{(4.0, 315.0), (11.0, 315.0)}","{(6.0, 180.0)}","{(17.0, 0.0), (7.0, 135.0)}","{(3.0, 0.0)}","{(12.0, 45.0)}"
272,100006,2,1,set(),set(),"{(13.0, 0.0)}",set(),set()
273,100006,2,2,set(),set(),"{(13.0, 0.0)}",set(),"{(11.0, 45.0)}"
274,100006,2,3,set(),set(),"{(13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
275,100006,2,4,set(),"{(6.0, 225.0)}","{(13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
276,100006,2,5,set(),"{(6.0, 225.0)}","{(13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
277,100006,2,6,set(),"{(6.0, 225.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
278,100006,2,7,set(),"{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
279,100006,2,8,"{(13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
280,100006,2,9,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
281,100006,2,10,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
282,100006,2,11,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
283,100006,2,12,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
284,100006,2,13,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
285,100006,2,14,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
286,100006,2,15,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
287,100006,2,16,"{(9.0, 270.0), (13.0, 180.0)}","{(6.0, 315.0)}","{(2.0, 0.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
288,100006,3,1,set(),set(),"{(11.0, 135.0)}",set(),set()
289,100006,3,2,set(),set(),"{(18.0, 225.0), (11.0, 135.0)}",set(),set()
290,100006,3,3,"{(19.0, 225.0)}",set(),"{(18.0, 225.0), (11.0, 135.0)}",set(),set()
291,100006,3,4,"{(19.0, 225.0)}","{(22.0, 225.0)}","{(18.0, 225.0), (11.0, 135.0)}",set(),set()
292,100006,3,5,"{(24.0, 225.0)}","{(22.0, 225.0)}","{(18.0, 225.0), (11.0, 135.0)}",set(),set()
293,100006,3,6,"{(24.0, 225.0)}","{(22.0, 225.0)}","{(13.0, 225.0), (11.0, 135.0)}",set(),set()
294,100006,3,7,"{(24.0, 225.0)}","{(22.0, 225.0)}","{(13.0, 225.0), (11.0, 135.0)}",set(),"{(22.0, 90.0)}"
295,100006,3,8,"{(24.0, 225.0)}","{(22.0, 225.0)}","{(6.0, 45.0), (11.0, 135.0)}",set(),"{(22.0, 90.0)}"
296,100006,3,9,"{(24.0, 225.0)}","{(22.0, 225.0)}","{(20.0, 180.0), (6.0, 45.0)}",set(),"{(22.0, 90.0)}"
297,100006,3,10,"{(24.0, 225.0)}","{(22.0, 225.0)}","{(20.0, 180.0), (17.0, 90.0)}",set(),"{(22.0, 90.0)}"
298,100006,3,11,"{(24.0, 225.0)}","{(22.0, 225.0)}","{(17.0, 90.0), (8.0, 0.0)}",set(),"{(22.0, 90.0)}"
299,100006,3,12,"{(24.0, 225.0)}","{(12.0, 270.0)}","{(17.0, 90.0), (8.0, 0.0)}",set(),"{(22.0, 90.0)}"
300,100006,3,13,"{(24.0, 225.0)}","{(12.0, 270.0)}","{(17.0, 90.0), (8.0, 0.0)}",set(),"{(2.0, 45.0)}"
301,100006,3,14,"{(24.0, 225.0)}","{(12.0, 270.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(24.0, 45.0)}","{(2.0, 45.0)}"
302,100006,3,15,"{(24.0, 225.0)}","{(12.0, 270.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(24.0, 45.0)}","{(2.0, 45.0)}"
303,100006,3,16,"{(5.0, 0.0)}","{(12.0, 270.0)}","{(17.0, 90.0), (8.0, 0.0)}","{(24.0, 45.0)}","{(2.0, 45.0)}"
304,100006,4,1,"{(23.0, 0.0)}",set(),set(),set(),set()
305,100006,4,2,"{(23.0, 0.0)}",set(),set(),"{(23.0, 0.0)}",set()
306,100006,4,3,"{(23.0, 0.0)}",set(),"{(13.0, 270.0)}","{(23.0, 0.0)}",set()
307,100006,4,4,"{(23.0, 0.0)}",set(),"{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
308,100006,4,5,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
309,100006,4,6,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
310,100006,4,7,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
311,100006,4,8,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(7.0, 45.0), (13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
312,100006,4,9,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(7.0, 45.0), (13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
313,100006,4,10,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(7.0, 45.0), (13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
314,100006,4,11,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(7.0, 45.0), (13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
315,100006,4,12,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(7.0, 45.0), (13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
316,100006,4,13,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(7.0, 45.0), (13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
317,100006,4,14,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(7.0, 45.0), (13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
318,100006,4,15,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(7.0, 45.0), (13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
319,100006,4,16,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(7.0, 45.0), (13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
320,100444,1,1,set(),set(),"{(17.0, 0.0)}",set(),set()
321,100444,1,2,set(),set(),"{(17.0, 0.0), (7.0, 225.0)}",set(),set()
322,100444,1,3,"{(5.0, 0.0)}",set(),"{(17.0, 0.0), (7.0, 225.0)}",set(),set()
323,100444,1,4,"{(5.0, 0.0)}",set(),"{(7.0, 45.0), (7.0, 225.0)}",set(),set()
324,100444,1,5,"{(5.0, 0.0)}","{(21.0, 135.0)}","{(7.0, 45.0), (7.0, 225.0)}",set(),set()
325,100444,1,6,"{(5.0, 0.0)}","{(21.0, 135.0)}","{(7.0, 45.0), (7.0, 225.0)}",set(),"{(8.0, 45.0)}"
326,100444,1,7,"{(5.0, 0.0)}","{(21.0, 135.0)}","{(7.0, 45.0), (7.0, 225.0)}","{(8.0, 0.0)}","{(8.0, 45.0)}"
327,100444,1,8,"{(4.0, 0.0), (5.0, 0.0)}","{(21.0, 135.0)}","{(7.0, 45.0), (7.0, 225.0)}","{(8.0, 0.0)}","{(8.0, 45.0)}"
328,100444,1,9,"{(4.0, 0.0), (5.0, 0.0)}","{(21.0, 135.0)}","{(7.0, 45.0), (7.0, 225.0)}","{(8.0, 0.0)}","{(8.0, 45.0)}"
329,100444,1,10,"{(4.0, 0.0), (5.0, 0.0)}","{(21.0, 135.0)}","{(7.0, 45.0), (7.0, 225.0)}","{(8.0, 0.0)}","{(17.0, 90.0)}"
330,100444,1,11,"{(5.0, 0.0), (16.0, 0.0)}","{(21.0, 135.0)}","{(7.0, 45.0), (7.0, 225.0)}","{(8.0, 0.0)}","{(17.0, 90.0)}"
331,100444,1,12,"{(5.0, 0.0), (16.0, 0.0)}","{(21.0, 135.0)}","{(7.0, 45.0), (7.0, 225.0)}","{(8.0, 0.0)}","{(17.0, 90.0)}"
332,100444,1,13,"{(5.0, 0.0), (16.0, 0.0)}","{(21.0, 135.0)}","{(7.0, 45.0), (7.0, 225.0)}","{(8.0, 0.0)}","{(12.0, 90.0)}"
333,100444,1,14,"{(9.0, 315.0), (5.0, 0.0)}","{(21.0, 135.0)}","{(7.0, 45.0), (7.0, 225.0)}","{(8.0, 0.0)}","{(12.0, 90.0)}"
334,100444,1,15,"{(9.0, 315.0), (5.0, 0.0)}","{(21.0, 135.0)}","{(7.0, 45.0), (7.0, 225.0)}","{(8.0, 0.0)}","{(17.0, 90.0)}"
335,100444,1,16,"{(9.0, 315.0), (5.0, 0.0)}","{(21.0, 135.0)}","{(7.0, 45.0), (7.0, 225.0)}","{(8.0, 0.0)}","{(17.0, 90.0)}"
336,100444,2,1,set(),set(),"{(13.0, 0.0)}",set(),set()
337,100444,2,2,set(),set(),"{(13.0, 0.0)}",set(),"{(11.0, 45.0)}"
338,100444,2,3,set(),set(),"{(13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
339,100444,2,4,set(),set(),"{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
340,100444,2,5,set(),"{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
341,100444,2,6,"{(3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
342,100444,2,7,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
343,100444,2,8,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
344,100444,2,9,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
345,100444,2,10,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
346,100444,2,11,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
347,100444,2,12,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
348,100444,2,13,"{(9.0, 270.0), (3.0, 0.0)}","{(6.0, 225.0)}","{(12.0, 180.0), (13.0, 0.0)}","{(22.0, 0.0)}","{(11.0, 45.0)}"
